Left	Right	k	Cumulative	Norm	RAS	StdErr
<12881A>	CEU2	6	False	43213682	1.0899472179720033e-2	3.990799560833294e-5
<12881A>	CEU2	7	False	43213682	8.874317944216085e-3	3.4731824240651924e-5
<12881A>	CEU2	8	False	43213682	7.453583296848328e-3	3.226025656051498e-5
<12881A>	CEU2	9	False	43213682	6.396197084157817e-3	2.9390072781104614e-5
<12881A>	CEU2	10	False	43213682	5.503007388729475e-3	2.6832427077172028e-5
<12881A>	FIN2	2	False	43213682	4.58502224593983e-2	8.009082892562595e-5
<12881A>	FIN2	3	False	43213682	2.586188557061797e-2	6.056285738330144e-5
<12881A>	FIN2	4	False	43213682	1.797170420028731e-2	5.24194210713809e-5
<12881A>	FIN2	5	False	43213682	1.370398487057637e-2	4.674894227382017e-5
<12881A>	FIN2	6	False	43213682	1.0897458809171335e-2	3.990314969467491e-5
<12881A>	FIN2	7	False	43213682	8.871970463180584e-3	3.472969150707141e-5
<12881A>	FIN2	8	False	43213682	7.4516438814948615e-3	3.227696546056692e-5
<12881A>	FIN2	9	False	43213682	6.394206735145711e-3	2.9368537058320234e-5
<12881A>	FIN2	10	False	43213682	5.501541525190596e-3	2.682000884319738e-5
<12881A>	GBR2	2	False	43213682	4.584500679539003e-2	8.009100406300402e-5
<12881A>	GBR2	3	False	43213682	2.5862116430645617e-2	6.0560271718324005e-5
<12881A>	GBR2	4	False	43213682	1.797361723944924e-2	5.2418339539932125e-5
<12881A>	GBR2	5	False	43213682	1.370628716228019e-2	4.674938664105239e-5
<12881A>	GBR2	6	False	43213682	1.0899949712087862e-2	3.990913373906755e-5
<12881A>	GBR2	7	False	43213682	8.874683030644738e-3	3.473381759678576e-5
<12881A>	GBR2	8	False	43213682	7.454049552322151e-3	3.227427100904424e-5
<12881A>	GBR2	9	False	43213682	6.396516977234152e-3	2.938748641970069e-5
<12881A>	GBR2	10	False	43213682	5.5033762613746545e-3	2.6834374123959613e-5
<12881A>	IBS2	2	False	43213682	4.58398762071082e-2	8.007569600694328e-5
<12881A>	IBS2	3	False	43213682	2.585888720547881e-2	6.055220525236675e-5
<12881A>	IBS2	4	False	43213682	1.797073292887279e-2	5.2409250656470046e-5
<12881A>	IBS2	5	False	43213682	1.370393161261154e-2	4.6745756894345655e-5
<12881A>	IBS2	6	False	43213682	1.0897984423852916e-2	3.989509285655408e-5
<12881A>	IBS2	7	False	43213682	8.872842633497436e-3	3.471935738193939e-5
<12881A>	IBS2	8	False	43213682	7.45207578778716e-3	3.2249541559263284e-5
<12881A>	IBS2	9	False	43213682	6.394825094867833e-3	2.9374904155315566e-5
<12881A>	IBS2	10	False	43213682	5.501673333569727e-3	2.6810995428050242e-5
<12881A>	TSI2	2	False	43213682	4.583336261748914e-2	8.006645183956395e-5
<12881A>	TSI2	3	False	43213682	2.58585726005327e-2	6.054896009909306e-5
<12881A>	TSI2	4	False	43213682	1.797195928209341e-2	5.2409771457565634e-5
<12881A>	TSI2	5	False	43213682	1.3705907728372643e-2	4.67609260037272e-5
<12881A>	TSI2	6	False	43213682	1.0899606264692257e-2	3.9910110714163846e-5
<12881A>	TSI2	7	False	43213682	8.874535108932366e-3	3.4732801477844764e-5
<12881A>	TSI2	8	False	43213682	7.453956365023469e-3	3.226722918953054e-5
<12881A>	TSI2	9	False	43213682	6.3965207659397024e-3	2.9382526557323176e-5
<12881A>	TSI2	10	False	43213682	5.5032462481057216e-3	2.6824102393726225e-5
<12881A>	CHB2	2	False	43213682	4.5806542277169314e-2	8.005492349181503e-5
<12881A>	CHB2	3	False	43213682	2.5835584151838363e-2	6.053471671181993e-5
<12881A>	CHB2	4	False	43213682	1.7952608432699333e-2	5.238046204189187e-5
<12881A>	CHB2	5	False	43213682	1.3690028418625969e-2	4.6718823004519504e-5
<12881A>	CHB2	6	False	43213682	1.088641610687967e-2	3.9858960891689035e-5
<12881A>	CHB2	7	False	43213682	8.863353591678577e-3	3.4686166310887865e-5
<12881A>	CHB2	8	False	43213682	7.444325339386542e-3	3.220524935249814e-5
<12881A>	CHB2	9	False	43213682	6.388893542128308e-3	2.9323040713434963e-5
<12881A>	CHB2	10	False	43213682	5.496768682228601e-3	2.677789185761556e-5
<12881A>	YRI2	2	False	43213682	4.567971980990395e-2	7.959234309294531e-5
<12881A>	YRI2	3	False	43213682	2.569262648057118e-2	5.986912137182564e-5
<12881A>	YRI2	4	False	43213682	1.780516742028951e-2	5.1670784474209515e-5
<12881A>	YRI2	5	False	43213682	1.3538876965159435e-2	4.58764275561526e-5
<12881A>	YRI2	6	False	43213682	1.0736212687277613e-2	3.9018832103249746e-5
<12881A>	YRI2	7	False	43213682	8.717255225742945e-3	3.3880973068084795e-5
<12881A>	YRI2	8	False	43213682	7.300886458003827e-3	3.1400900201781516e-5
<12881A>	YRI2	9	False	43213682	6.248006404655853e-3	2.8479027952207284e-5
<12881A>	YRI2	10	False	43213682	5.361482945323186e-3	2.59250236383288e-5
<12883A>	CEU2	2	False	42558152	4.5695908206176326e-2	8.11436848477443e-5
<12883A>	CEU2	3	False	42558152	2.5771331356526102e-2	6.188221198424564e-5
<12883A>	CEU2	4	False	42558152	1.7933821807699542e-2	5.254033183297782e-5
<12883A>	CEU2	5	False	42558152	1.3705110607537008e-2	4.715506684822202e-5
<12883A>	CEU2	6	False	42558152	1.0882812090478467e-2	4.0428186234603876e-5
<12883A>	CEU2	7	False	42558152	8.843881849974053e-3	3.526151352044409e-5
<12883A>	CEU2	8	False	42558152	7.448450744972946e-3	3.31648336911812e-5
<12883A>	CEU2	9	False	42558152	6.3661286350754276e-3	2.915738490334572e-5
<12883A>	CEU2	10	False	42558152	5.497535429959652e-3	2.7325580244533164e-5
<12883A>	FIN2	2	False	42558152	4.570146131141703e-2	8.114637783700017e-5
<12883A>	FIN2	3	False	42558152	2.577152999316444e-2	6.18849690103282e-5
<12883A>	FIN2	4	False	42558152	1.793252558251441e-2	5.254800829752016e-5
<12883A>	FIN2	5	False	42558152	1.3703377260627654e-2	4.715758959409276e-5
<12883A>	FIN2	6	False	42558152	1.088080767722972e-2	4.041938798117199e-5
<12883A>	FIN2	7	False	42558152	8.841508263265753e-3	3.525559769056322e-5
<12883A>	FIN2	8	False	42558152	7.446611660389648e-3	3.318212796490684e-5
<12883A>	FIN2	9	False	42558152	6.364239770212633e-3	2.9138843616789094e-5
<12883A>	FIN2	10	False	42558152	5.496027729426656e-3	2.731389062964252e-5
<12883A>	GBR2	2	False	42558152	4.5696330828895675e-2	8.11469026055792e-5
<12883A>	GBR2	3	False	42558152	2.5771843384785196e-2	6.188121666564205e-5
<12883A>	GBR2	4	False	42558152	1.7934577816349797e-2	5.2540555413724807e-5
<12883A>	GBR2	5	False	42558152	1.3705624100122207e-2	4.715893322011995e-5
<12883A>	GBR2	6	False	42558152	1.088330829694024e-2	4.042912703358354e-5
<12883A>	GBR2	7	False	42558152	8.844307082895395e-3	3.526408488943089e-5
<12883A>	GBR2	8	False	42558152	7.448960395743791e-3	3.31798900489303e-5
<12883A>	GBR2	9	False	42558152	6.366485281471017e-3	2.915367832323538e-5
<12883A>	GBR2	10	False	42558152	5.497866658867611e-3	2.7331600400693643e-5
<12883A>	IBS2	2	False	42558152	4.569123264115254e-2	8.113578283130186e-5
<12883A>	IBS2	3	False	42558152	2.5768504323437816e-2	6.187573956295782e-5
<12883A>	IBS2	4	False	42558152	1.793170693886826e-2	5.2533504346593826e-5
<12883A>	IBS2	5	False	42558152	1.3703271456049347e-2	4.7156426138334764e-5
<12883A>	IBS2	6	False	42558152	1.0881356162358953e-2	4.041307908681289e-5
<12883A>	IBS2	7	False	42558152	8.842506780347247e-3	3.524971825880479e-5
<12883A>	IBS2	8	False	42558152	7.446984652009922e-3	3.31548818715979e-5
<12883A>	IBS2	9	False	42558152	6.364778356962147e-3	2.9144254711508064e-5
<12883A>	IBS2	10	False	42558152	5.496190360002118e-3	2.730860683649305e-5
<12883A>	TSI2	2	False	42558152	4.568478275493345e-2	8.112274153645258e-5
<12883A>	TSI2	3	False	42558152	2.57682259368423e-2	6.187122977877442e-5
<12883A>	TSI2	4	False	42558152	1.7932991791471353e-2	5.253410015070114e-5
<12883A>	TSI2	5	False	42558152	1.3705349061477773e-2	4.716817038503349e-5
<12883A>	TSI2	6	False	42558152	1.0883032635976703e-2	4.0428983753696275e-5
<12883A>	TSI2	7	False	42558152	8.844140175653364e-3	3.526086616582077e-5
<12883A>	TSI2	8	False	42558152	7.448845299396254e-3	3.316991449197358e-5
<12883A>	TSI2	9	False	42558152	6.366473964063733e-3	2.9151310758233724e-5
<12883A>	TSI2	10	False	42558152	5.497800258047369e-3	2.7319373616926036e-5
<12883A>	CHB2	2	False	42558152	4.565790949934229e-2	8.110405975459074e-5
<12883A>	CHB2	3	False	42558152	2.5745399931001663e-2	6.185357746275985e-5
<12883A>	CHB2	4	False	42558152	1.791353744647911e-2	5.2505126200465144e-5
<12883A>	CHB2	5	False	42558152	1.3689374486890801e-2	4.7132677110104004e-5
<12883A>	CHB2	6	False	42558152	1.0869758551397235e-2	4.037426949868888e-5
<12883A>	CHB2	7	False	42558152	8.833087051950446e-3	3.5217841933760284e-5
<12883A>	CHB2	8	False	42558152	7.439150204372471e-3	3.310932723753259e-5
<12883A>	CHB2	9	False	42558152	6.358770693402532e-3	2.9084311219938382e-5
<12883A>	CHB2	10	False	42558152	5.491140733277094e-3	2.7278576961297622e-5
<12883A>	YRI2	2	False	42558152	4.55315013946766e-2	8.065504504854399e-5
<12883A>	YRI2	3	False	42558152	2.560274748413911e-2	6.118554884912995e-5
<12883A>	YRI2	4	False	42558152	1.7766019136760205e-2	5.179300364425282e-5
<12883A>	YRI2	5	False	42558152	1.3537731686684725e-2	4.626979229164966e-5
<12883A>	YRI2	6	False	42558152	1.0719585577422456e-2	3.9535355248255414e-5
<12883A>	YRI2	7	False	42558152	8.687356716500422e-3	3.4395109960073455e-5
<12883A>	YRI2	8	False	42558152	7.295851724639384e-3	3.228357589026788e-5
<12883A>	YRI2	9	False	42558152	6.218657171553337e-3	2.8257675673386806e-5
<12883A>	YRI2	10	False	42558152	5.356230156395361e-3	2.6422544838944582e-5
<12884A>	CEU2	2	False	67723966	4.5835626677274505e-2	8.162175617408302e-5
<12884A>	CEU2	3	False	67723966	2.5937380623945693e-2	6.186637096194941e-5
<12884A>	CEU2	4	False	67723966	1.8070151941044107e-2	5.109292659706016e-5
<12884A>	CEU2	5	False	67723966	1.3809482338514206e-2	4.708648412632629e-5
<12884A>	CEU2	6	False	67723966	1.097352842536399e-2	3.9991184142620386e-5
<12884A>	CEU2	7	False	67723966	8.91710881531665e-3	3.4534094031028615e-5
<12884A>	CEU2	8	False	67723966	7.510330250231717e-3	3.2790451603276255e-5
<12884A>	CEU2	9	False	67723966	6.4359391584105936e-3	2.9127935607558303e-5
<12884A>	CEU2	10	False	67723966	5.54608270423568e-3	2.7216375845358364e-5
<12884A>	FIN2	2	False	67723966	4.5841292794919684e-2	8.162813542469142e-5
<12884A>	FIN2	3	False	67723966	2.5937797111449837e-2	6.187162037311172e-5
<12884A>	FIN2	4	False	67723966	1.80690892585638e-2	5.110137810311994e-5
<12884A>	FIN2	5	False	67723966	1.3807819280772132e-2	4.709485521598321e-5
<12884A>	FIN2	6	False	67723966	1.0971640150786255e-2	3.998630224239376e-5
<12884A>	FIN2	7	False	67723966	8.914840206664025e-3	3.4529363607442306e-5
<12884A>	FIN2	8	False	67723966	7.50858643714575e-3	3.280465366214244e-5
<12884A>	FIN2	9	False	67723966	6.4340627573801655e-3	2.9107176607910294e-5
<12884A>	FIN2	10	False	67723966	5.544654149052121e-3	2.7202701732284214e-5
<12884A>	GBR2	2	False	67723966	4.583610098888532e-2	8.162792208637547e-5
<12884A>	GBR2	3	False	67723966	2.593801659419329e-2	6.18678786818006e-5
<12884A>	GBR2	4	False	67723966	1.80709885899761e-2	5.1094074565642854e-5
<12884A>	GBR2	5	False	67723966	1.3810065638068714e-2	4.7090998787044524e-5
<12884A>	GBR2	6	False	67723966	1.0974114234920024e-2	3.999293436716317e-5
<12884A>	GBR2	7	False	67723966	8.917560714794584e-3	3.453563610935009e-5
<12884A>	GBR2	8	False	67723966	7.510830098863223e-3	3.2803705266541386e-5
<12884A>	GBR2	9	False	67723966	6.436290899847985e-3	2.9125980912118902e-5
<12884A>	GBR2	10	False	67723966	5.546480092637836e-3	2.7224084908477573e-5
<12884A>	IBS2	2	False	67723966	4.583127499538096e-2	8.161334713335177e-5
<12884A>	IBS2	3	False	67723966	2.593483481798122e-2	6.186083975868507e-5
<12884A>	IBS2	4	False	67723966	1.8068252234371508e-2	5.1083418290853776e-5
<12884A>	IBS2	5	False	67723966	1.3807815164898997e-2	4.7089868985196507e-5
<12884A>	IBS2	6	False	67723966	1.0972206613225321e-2	3.997914860132533e-5
<12884A>	IBS2	7	False	67723966	8.915755310665208e-3	3.452001754678753e-5
<12884A>	IBS2	8	False	67723966	7.509012393042667e-3	3.2780464057420666e-5
<12884A>	IBS2	9	False	67723966	6.434692557727654e-3	2.9113358337072834e-5
<12884A>	IBS2	10	False	67723966	5.544829053362214e-3	2.7200079105531184e-5
<12884A>	TSI2	2	False	67723966	4.582462243024275e-2	8.15979135017235e-5
<12884A>	TSI2	3	False	67723966	2.5934374475914478e-2	6.1855636957732e-5
<12884A>	TSI2	4	False	67723966	1.8069322404870334e-2	5.1087442873554365e-5
<12884A>	TSI2	5	False	67723966	1.3809649431508898e-2	4.710505769480842e-5
<12884A>	TSI2	6	False	67723966	1.0973804204809e-2	3.9993129546387785e-5
<12884A>	TSI2	7	False	67723966	8.917448036328051e-3	3.4532532540808605e-5
<12884A>	TSI2	8	False	67723966	7.510777119664179e-3	3.279560704704182e-5
<12884A>	TSI2	9	False	67723966	6.436270531862641e-3	2.9120822391954648e-5
<12884A>	TSI2	10	False	67723966	5.5464068165568875e-3	2.720808425185048e-5
<12884A>	CHB2	2	False	67723966	4.5797664087548345e-2	8.158274676534388e-5
<12884A>	CHB2	3	False	67723966	2.5911492683475708e-2	6.183965802662035e-5
<12884A>	CHB2	4	False	67723966	1.80499397355213e-2	5.106541920627066e-5
<12884A>	CHB2	5	False	67723966	1.3793704816986111e-2	4.706365321506012e-5
<12884A>	CHB2	6	False	67723966	1.0960556583265314e-2	3.994156570251051e-5
<12884A>	CHB2	7	False	67723966	8.906255074334892e-3	3.4492848786745066e-5
<12884A>	CHB2	8	False	67723966	7.501080866181908e-3	3.2725289808382705e-5
<12884A>	CHB2	9	False	67723966	6.428413223966559e-3	2.9052743826087193e-5
<12884A>	CHB2	10	False	67723966	5.539841020983543e-3	2.716578745054428e-5
<12884A>	YRI2	2	False	67723966	4.567007209122811e-2	8.112153603462767e-5
<12884A>	YRI2	3	False	67723966	2.576760900551039e-2	6.115313704952933e-5
<12884A>	YRI2	4	False	67723966	1.7901176119206646e-2	5.033494269576899e-5
<12884A>	YRI2	5	False	67723966	1.3640924536578463e-2	4.618561472122496e-5
<12884A>	YRI2	6	False	67723966	1.0808972142959797e-2	3.9083877408354845e-5
<12884A>	YRI2	7	False	67723966	8.75911356880384e-3	3.3663456769319104e-5
<12884A>	YRI2	8	False	67723966	7.356628903190387e-3	3.189992472540447e-5
<12884A>	YRI2	9	False	67723966	6.2866743369344195e-3	2.819538785682119e-5
<12884A>	YRI2	10	False	67723966	5.403137776184283e-3	2.6294098522310443e-5
<12885A>	CEU2	2	False	4538830	4.579880945293789e-2	1.2727541885409634e-4
<12885A>	CEU2	3	False	4538830	2.5727374766706636e-2	9.480266467050862e-5
<12885A>	CEU2	4	False	4538830	1.7928704138772667e-2	7.646003913307911e-5
<12885A>	CEU2	5	False	4538830	1.3661301423994287e-2	6.9050044966693e-5
<12885A>	CEU2	6	False	4538830	1.0802058280562826e-2	5.9542687981851176e-5
<12885A>	CEU2	7	False	4538830	8.869911545168408e-3	5.457551740475369e-5
<12885A>	CEU2	8	False	4538830	7.3803001731837375e-3	4.9603144845516535e-5
<12885A>	CEU2	9	False	4538830	6.388151122373589e-3	4.563978847636167e-5
<12885A>	CEU2	10	False	4538830	5.456576744844848e-3	4.135243946453328e-5
<12885A>	FIN2	2	False	4538830	4.580408125978052e-2	1.27301443095671e-4
<12885A>	FIN2	3	False	4538830	2.5727268013185953e-2	9.480985421778382e-5
<12885A>	FIN2	4	False	4538830	1.7926887057568813e-2	7.647342184641928e-5
<12885A>	FIN2	5	False	4538830	1.365959904604147e-2	6.905885698555908e-5
<12885A>	FIN2	6	False	4538830	1.0799684718240325e-2	5.9534834625626874e-5
<12885A>	FIN2	7	False	4538830	8.866864527124712e-3	5.455711524804387e-5
<12885A>	FIN2	8	False	4538830	7.377918661130964e-3	4.959836778321277e-5
<12885A>	FIN2	9	False	4538830	6.386353347657547e-3	4.559978459578438e-5
<12885A>	FIN2	10	False	4538830	5.454794869589335e-3	4.1340508016642e-5
<12885A>	GBR2	2	False	4538830	4.5799177271517104e-2	1.27289635550039e-4
<12885A>	GBR2	3	False	4538830	2.572739319272673e-2	9.480570898505763e-5
<12885A>	GBR2	4	False	4538830	1.7929193602261563e-2	7.646126687464784e-5
<12885A>	GBR2	5	False	4538830	1.3661994811462947e-2	6.904837566142895e-5
<12885A>	GBR2	6	False	4538830	1.0802381705704639e-2	5.9553009195262035e-5
<12885A>	GBR2	7	False	4538830	8.870027065085103e-3	5.458641006418076e-5
<12885A>	GBR2	8	False	4538830	7.380303695054614e-3	4.960486044622578e-5
<12885A>	GBR2	9	False	4538830	6.388528281566992e-3	4.563171605705365e-5
<12885A>	GBR2	10	False	4538830	5.456979743851722e-3	4.136514710237318e-5
<12885A>	IBS2	2	False	4538830	4.579456232847086e-2	1.272623400280284e-4
<12885A>	IBS2	3	False	4538830	2.572401971013512e-2	9.477936788992166e-5
<12885A>	IBS2	4	False	4538830	1.792654033035374e-2	7.644335758266084e-5
<12885A>	IBS2	5	False	4538830	1.3659547042908098e-2	6.903796705150881e-5
<12885A>	IBS2	6	False	4538830	1.0800469556713004e-2	5.9527043564197444e-5
<12885A>	IBS2	7	False	4538830	8.867816050349938e-3	5.456001092561498e-5
<12885A>	IBS2	8	False	4538830	7.378723465864892e-3	4.959017866561532e-5
<12885A>	IBS2	9	False	4538830	6.386901889861925e-3	4.5629470252912944e-5
<12885A>	IBS2	10	False	4538830	5.45525839835168e-3	4.135109758289041e-5
<12885A>	TSI2	2	False	4538830	4.578759598524613e-2	1.272517881231099e-4
<12885A>	TSI2	3	False	4538830	2.5724090003056175e-2	9.479567980925213e-5
<12885A>	TSI2	4	False	4538830	1.792794513962754e-2	7.645502048096469e-5
<12885A>	TSI2	5	False	4538830	1.3661557210621761e-2	6.906527116214282e-5
<12885A>	TSI2	6	False	4538830	1.0801918430206007e-2	5.953869647479857e-5
<12885A>	TSI2	7	False	4538830	8.86975592514252e-3	5.4573387317080386e-5
<12885A>	TSI2	8	False	4538830	7.3800569330695264e-3	4.95989891440895e-5
<12885A>	TSI2	9	False	4538830	6.388597313152797e-3	4.5637686178930174e-5
<12885A>	TSI2	10	False	4538830	5.456983197788677e-3	4.135678240756326e-5
<12885A>	CHB2	2	False	4538830	4.5760451678315626e-2	1.271735720731954e-4
<12885A>	CHB2	3	False	4538830	2.570100446569045e-2	9.471304571931707e-5
<12885A>	CHB2	4	False	4538830	1.7908715211053527e-2	7.640108135750162e-5
<12885A>	CHB2	5	False	4538830	1.3646230590720355e-2	6.899790084792415e-5
<12885A>	CHB2	6	False	4538830	1.0789004092584339e-2	5.948661140883594e-5
<12885A>	CHB2	7	False	4538830	8.858596459073524e-3	5.448094343177795e-5
<12885A>	CHB2	8	False	4538830	7.370835721326797e-3	4.949249796857285e-5
<12885A>	CHB2	9	False	4538830	6.380924311566914e-3	4.557202459146352e-5
<12885A>	CHB2	10	False	4538830	5.45020074633008e-3	4.128715886877854e-5
<12885A>	YRI2	2	False	4538830	4.563534046900901e-2	1.2670936226700402e-4
<12885A>	YRI2	3	False	4538830	2.555851135540176e-2	9.39358308468747e-5
<12885A>	YRI2	4	False	4538830	1.7760760246268624e-2	7.555422009526611e-5
<12885A>	YRI2	5	False	4538830	1.3494299926045554e-2	6.801963562419259e-5
<12885A>	YRI2	6	False	4538830	1.0641498443641277e-2	5.853777138730057e-5
<12885A>	YRI2	7	False	4538830	8.712656492238454e-3	5.3479894806054746e-5
<12885A>	YRI2	8	False	4538830	7.227578997440381e-3	4.8465954274078334e-5
<12885A>	YRI2	9	False	4538830	6.2404408184488095e-3	4.442629208259518e-5
<12885A>	YRI2	10	False	4538830	5.317983667492242e-3	4.027252191761612e-5
<15558A>	CEU2	2	False	35422701	4.5875230904296856e-2	8.186093553807189e-5
<15558A>	CEU2	3	False	35422701	2.5841917605847163e-2	6.234930488719063e-5
<15558A>	CEU2	4	False	35422701	1.798478087438668e-2	5.193976556647973e-5
<15558A>	CEU2	5	False	35422701	1.3708168691730863e-2	4.799781710094217e-5
<15558A>	CEU2	6	False	35422701	1.0894121287671648e-2	4.207911161268393e-5
<15558A>	CEU2	7	False	35422701	8.865366646060194e-3	3.578485599128396e-5
<15558A>	CEU2	8	False	35422701	7.456403989977071e-3	3.2528881073715476e-5
<15558A>	CEU2	9	False	35422701	6.400034988105387e-3	2.9414430795259237e-5
<15558A>	CEU2	10	False	35422701	5.4983026833205755e-3	2.784290232941968e-5
<15558A>	FIN2	2	False	35422701	4.588076131435387e-2	8.1870165055393e-5
<15558A>	FIN2	3	False	35422701	2.5842220719757107e-2	6.23569036447463e-5
<15558A>	FIN2	4	False	35422701	1.7983607126524036e-2	5.1948509679232566e-5
<15558A>	FIN2	5	False	35422701	1.37064029768083e-2	4.7998711419457914e-5
<15558A>	FIN2	6	False	35422701	1.0892201905783695e-2	4.207048028125661e-5
<15558A>	FIN2	7	False	35422701	8.863095838299646e-3	3.578141454786877e-5
<15558A>	FIN2	8	False	35422701	7.454436150608554e-3	3.254034648442072e-5
<15558A>	FIN2	9	False	35422701	6.398088103323064e-3	2.940199019565831e-5
<15558A>	FIN2	10	False	35422701	5.496790315165813e-3	2.7823274007141484e-5
<15558A>	GBR2	2	False	35422701	4.58756915373105e-2	8.186921766399689e-5
<15558A>	GBR2	3	False	35422701	2.5842488770378796e-2	6.235224889098116e-5
<15558A>	GBR2	4	False	35422701	1.7985562644281895e-2	5.1940445162491167e-5
<15558A>	GBR2	5	False	35422701	1.3708700118414388e-2	4.800259473728247e-5
<15558A>	GBR2	6	False	35422701	1.0894580622468952e-2	4.20796450075472e-5
<15558A>	GBR2	7	False	35422701	8.865749456396083e-3	3.5787788814296266e-5
<15558A>	GBR2	8	False	35422701	7.456950440981233e-3	3.254285531739578e-5
<15558A>	GBR2	9	False	35422701	6.400340989484091e-3	2.9413439941192266e-5
<15558A>	GBR2	10	False	35422701	5.49869231338019e-3	2.7846141864912505e-5
<15558A>	IBS2	2	False	35422701	4.587052993690885e-2	8.186367987797008e-5
<15558A>	IBS2	3	False	35422701	2.5839152452789282e-2	6.234503779953099e-5
<15558A>	IBS2	4	False	35422701	1.7982545927794948e-2	5.1932957325005384e-5
<15558A>	IBS2	5	False	35422701	1.3706349065868949e-2	4.799550826822161e-5
<15558A>	IBS2	6	False	35422701	1.0892663086845037e-2	4.206798555007006e-5
<15558A>	IBS2	7	False	35422701	8.863900581720182e-3	3.577013164823156e-5
<15558A>	IBS2	8	False	35422701	7.4549137557969256e-3	3.251955564218939e-5
<15558A>	IBS2	9	False	35422701	6.398733238487777e-3	2.9398541751038878e-5
<15558A>	IBS2	10	False	35422701	5.496919428400833e-3	2.781956537118012e-5
<15558A>	TSI2	2	False	35422701	4.586379817631106e-2	8.183913977493518e-5
<15558A>	TSI2	3	False	35422701	2.583874190089085e-2	6.234049997063374e-5
<15558A>	TSI2	4	False	35422701	1.7983843589050818e-2	5.193531174533959e-5
<15558A>	TSI2	5	False	35422701	1.3708260807371073e-2	4.80092909156741e-5
<15558A>	TSI2	6	False	35422701	1.0894302740252047e-2	4.208159205579306e-5
<15558A>	TSI2	7	False	35422701	8.865599519143988e-3	3.5782542211115386e-5
<15558A>	TSI2	8	False	35422701	7.4568146083979995e-3	3.253439203607797e-5
<15558A>	TSI2	9	False	35422701	6.400394266404264e-3	2.9405011145979875e-5
<15558A>	TSI2	10	False	35422701	5.498630464603555e-3	2.783692320893427e-5
<15558A>	CHB2	2	False	35422701	4.583702923128653e-2	8.182314340495958e-5
<15558A>	CHB2	3	False	35422701	2.581589746167815e-2	6.231864693772329e-5
<15558A>	CHB2	4	False	35422701	1.7964243319615283e-2	5.190292146663888e-5
<15558A>	CHB2	5	False	35422701	1.3692462216517735e-2	4.795909341914255e-5
<15558A>	CHB2	6	False	35422701	1.0880918140629388e-2	4.201496201115872e-5
<15558A>	CHB2	7	False	35422701	8.854475848553995e-3	3.573985250532014e-5
<15558A>	CHB2	8	False	35422701	7.447120946927826e-3	3.246889129229684e-5
<15558A>	CHB2	9	False	35422701	6.392522436137464e-3	2.9356332771463995e-5
<15558A>	CHB2	10	False	35422701	5.4919360305356706e-3	2.7769491728197197e-5
<15558A>	YRI2	2	False	35422701	4.571060518507591e-2	8.137784913592854e-5
<15558A>	YRI2	3	False	35422701	2.5673508608155326e-2	6.164127880780711e-5
<15558A>	YRI2	4	False	35422701	1.7817257383969245e-2	5.1197006769290936e-5
<15558A>	YRI2	5	False	35422701	1.3541490028695272e-2	4.711151152999109e-5
<15558A>	YRI2	6	False	35422701	1.0730857378181096e-2	4.1175839777224415e-5
<15558A>	YRI2	7	False	35422701	8.708579011978483e-3	3.4918623954006586e-5
<15558A>	YRI2	8	False	35422701	7.303870314285548e-3	3.1666806741349246e-5
<15558A>	YRI2	9	False	35422701	6.252060413650165e-3	2.8485092676617353e-5
<15558A>	YRI2	10	False	35422701	5.357102443860459e-3	2.691451211249903e-5
<15569A>	CEU2	2	False	25532901	4.607537908769184e-2	8.512742115560225e-5
<15569A>	CEU2	3	False	25532901	2.590935858126217e-2	6.404075333600792e-5
<15569A>	CEU2	4	False	25532901	1.801473128789652e-2	5.4014720793993985e-5
<15569A>	CEU2	5	False	25532901	1.3733854585678941e-2	4.7930644642665e-5
<15569A>	CEU2	6	False	25532901	1.0918953823943048e-2	4.224783060960752e-5
<15569A>	CEU2	7	False	25532901	8.867810307979188e-3	3.67126196764119e-5
<15569A>	CEU2	8	False	25532901	7.4661318412129925e-3	3.416112325010105e-5
<15569A>	CEU2	9	False	25532901	6.410041040732864e-3	3.0829379963487715e-5
<15569A>	CEU2	10	False	25532901	5.488907304505812e-3	2.7659604425162685e-5
<15569A>	FIN2	2	False	25532901	4.608116200437545e-2	8.514004684280115e-5
<15569A>	FIN2	3	False	25532901	2.5909549763740745e-2	6.404864143449073e-5
<15569A>	FIN2	4	False	25532901	1.8013488904608976e-2	5.402102096620615e-5
<15569A>	FIN2	5	False	25532901	1.3732104670447158e-2	4.793372127519555e-5
<15569A>	FIN2	6	False	25532901	1.0916897855239745e-2	4.224013538332471e-5
<15569A>	FIN2	7	False	25532901	8.865314841645568e-3	3.670868536872452e-5
<15569A>	FIN2	8	False	25532901	7.464188320915783e-3	3.4172357458287136e-5
<15569A>	FIN2	9	False	25532901	6.4080565383414995e-3	3.081037824615022e-5
<15569A>	FIN2	10	False	25532901	5.48737643150137e-3	2.764716364517504e-5
<15569A>	GBR2	2	False	25532901	4.607604236157439e-2	8.514033371314201e-5
<15569A>	GBR2	3	False	25532901	2.5909875737771832e-2	6.40426934473735e-5
<15569A>	GBR2	4	False	25532901	1.8015370605843115e-2	5.402094686100094e-5
<15569A>	GBR2	5	False	25532901	1.3734402323945103e-2	4.793208053065061e-5
<15569A>	GBR2	6	False	25532901	1.0919352752317042e-2	4.224983302276301e-5
